"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Sul"	"decay_Sul"	"LnPrior"	"LnData"	"LnPosterior"
4998579	0.0249603	0.0160509	0.0144311	1.00342	130486	107285	9.8971	11.0789	0.146971	-17.74221	-12891.06	-12908.8
4998580	0.0249603	0.0160509	0.0144311	1.00349	130526	107285	9.95085	11.0789	0.148532	-17.94742	-12891.34	-12909.28
4998581	0.0249603	0.0160509	0.0144311	1.00329	130526	107285	9.95085	11.0789	0.148336	-17.29874	-12886.63	-12903.93
4998582	0.0249603	0.0160585	0.0144472	1.00329	130510	107176	9.85783	10.1366	0.148336	-14.39268	-12889.47	-12903.86
4998583	0.0249603	0.0160585	0.0144472	1.00329	130512	107176	9.88973	10.1366	0.148099	-14.41485	-12888.77	-12903.18
4998584	0.0235698	0.0160585	0.0144472	1.00329	130512	107176	9.88663	7.85041	0.148298	-12.27181	-12891.77	-12904.04
4998585	0.0242796	0.0160585	0.0144472	1.00329	130512	107058	9.90895	10.0232	0.148298	-14.77713	-12889.85	-12904.63
4998586	0.0228563	0.0160585	0.0144472	1.00329	130618	107172	9.84664	7.73518	0.148298	-14.16184	-12891.51	-12905.67
4998587	0.0228563	0.0160585	0.0144429	1.00329	130618	107216	9.84664	7.73518	0.147826	-13.7641	-12894.32	-12908.09
4998588	0.0228563	0.0160887	0.0144512	1.00329	130618	107216	9.82176	7.73518	0.147826	-13.74702	-12892.27	-12906.02
4998589	0.0228563	0.0160887	0.0144512	1.00329	130539	107216	9.81598	7.73518	0.147575	-13.67626	-12892.56	-12906.23
4998590	0.0228563	0.0160887	0.0144512	1.00329	130560	107219	9.81598	7.60523	0.147709	-13.32375	-12891.85	-12905.18
4998591	0.0228563	0.0160887	0.0144735	1.00303	130301	107218	9.81598	7.60523	0.147709	-14.75504	-12890.23	-12904.98
4998592	0.0228563	0.0161633	0.0144735	1.00303	130301	107218	9.67307	8.91545	0.147709	-16.55357	-12892.38	-12908.94
4998593	0.0228563	0.0159933	0.0144735	1.00303	130301	107218	9.7012	8.91545	0.147609	-16.39724	-12890.37	-12906.77
4998594	0.0228563	0.0159933	0.0144735	1.00303	130301	107218	9.7012	9.99964	0.147609	-16.51039	-12890.03	-12906.54
4998595	0.0219703	0.0159933	0.0144735	1.00303	130375	107218	9.67534	9.99964	0.148098	-15.45224	-12890.73	-12906.19
4998596	0.0219703	0.0160429	0.0144735	1.00294	130375	107144	9.67534	8.54046	0.148331	-12.64244	-12895.68	-12908.32
4998597	0.0219703	0.0160406	0.0144735	1.00294	130498	107144	9.96009	11.6568	0.149047	-15.23503	-12895.56	-12910.79
4998598	0.0219703	0.0160555	0.0143136	1.00294	130498	107251	9.96299	11.8755	0.149047	-17.15374	-12893.9	-12911.06
4998599	0.0219703	0.0160555	0.0143136	1.00294	130498	107251	9.96299	9.48735	0.149047	-15.24555	-12894.4	-12909.65
4998600	0.0219703	0.0160555	0.0143136	1.00295	130438	107251	9.96299	9.48735	0.148583	-14.83058	-12893.8	-12908.63
4998601	0.0219703	0.0160555	0.0143353	1.00295	130438	107251	9.96299	9.48735	0.148583	-14.81067	-12892.95	-12907.76
4998602	0.0219703	0.0160555	0.0144588	1.00295	130434	107251	9.70303	9.70539	0.148583	-14.82085	-12896.04	-12910.86
4998603	0.0219703	0.0160555	0.0144588	1.00295	130486	107154	9.78351	9.2392	0.148147	-12.19297	-12897.61	-12909.81
4998604	0.0219703	0.0160298	0.0144588	1.00295	130458	107155	9.92181	10.6071	0.148147	-13.75807	-12895.2	-12908.96
4998605	0.0219703	0.016135	0.0144588	1.00295	130458	107155	9.92181	10.6071	0.148147	-13.61518	-12892.22	-12905.84
4998606	0.0219703	0.0161794	0.0143004	1.00295	130472	107155	9.92181	9.24989	0.148147	-14.89497	-12891.97	-12906.87
4998607	0.0219703	0.0161516	0.0143004	1.00316	130472	107155	9.92181	7.33195	0.14773	-13.91649	-12892.2	-12906.12
4998608	0.0228044	0.0161516	0.0143004	1.00316	130472	107155	9.92181	7.33195	0.14773	-12.93108	-12891.35	-12904.29
4998609	0.0228044	0.0160892	0.0143004	1.00346	130472	107155	9.92181	7.33195	0.147627	-13.87403	-12894.54	-12908.41
4998610	0.0228044	0.0160256	0.0143198	1.00328	130344	107155	9.96491	6.79813	0.147627	-14.35508	-12895.72	-12910.07
4998611	0.0228044	0.0160256	0.0143198	1.00328	130344	107166	9.96491	6.79813	0.147627	-14.50021	-12894.1	-12908.6
4998612	0.0228044	0.0159761	0.0143198	1.00328	130344	107166	9.96491	8.05618	0.148559	-15.42227	-12892.06	-12907.49
4998613	0.0244849	0.0159761	0.0143198	1.00328	130344	107224	9.96491	8.05618	0.148559	-17.87736	-12891.36	-12909.24
4998614	0.0244849	0.0159924	0.0143198	1.00328	130344	107184	9.96491	8.91393	0.148589	-15.12355	-12892.24	-12907.36
4998615	0.0244849	0.0159924	0.0143198	1.00328	130344	107240	9.98993	8.91393	0.148028	-16.15473	-12889.24	-12905.4
4998616	0.0244849	0.0159924	0.0143198	1.00328	130344	107240	9.98993	8.91393	0.148028	-17.05963	-12888.64	-12905.7
4998617	0.0226595	0.0159924	0.0143198	1.00328	130486	107270	9.98993	8.91393	0.148028	-16.32106	-12888.87	-12905.19
4998618	0.0226595	0.0159209	0.0143198	1.00328	130485	107221	9.98993	8.91393	0.148935	-15.70476	-12888.74	-12904.44
4998619	0.0226595	0.0159209	0.014157	1.00328	130329	107221	9.99533	6.79333	0.148339	-17.23499	-12892.97	-12910.21
4998620	0.0226595	0.0159209	0.014157	1.00328	130339	107221	9.99533	6.79333	0.148339	-16.40421	-12892.26	-12908.66
4998621	0.0226595	0.0159992	0.014157	1.00328	130339	107221	9.99533	6.79333	0.148339	-16.40427	-12890.48	-12906.88
4998622	0.0226595	0.01598	0.014157	1.00328	130344	107221	9.95556	9.92253	0.148339	-17.93615	-12888.2	-12906.13
4998623	0.0226595	0.01598	0.014157	1.00328	130344	107221	9.92751	8.43876	0.148339	-16.55932	-12890.46	-12907.02
4998624	0.0226595	0.0159577	0.014157	1.00328	130344	107171	9.94829	8.43876	0.148339	-14.95753	-12888.35	-12903.31
4998625	0.0226595	0.0159251	0.0142342	1.00328	130434	107205	9.94829	9.31994	0.148339	-14.99275	-12887.97	-12902.96
4998626	0.0226595	0.0159997	0.0142342	1.00344	130434	107095	9.94829	9.07583	0.148296	-13.96066	-12888.9	-12902.86
4998627	0.0226595	0.0159597	0.0142432	1.00344	130462	107095	9.94829	7.08043	0.148296	-12.23879	-12891.1	-12903.33
4998628	0.0226595	0.0159488	0.0142818	1.00344	130462	107095	9.87493	7.08043	0.148817	-12.17538	-12891.34	-12903.51
4998629	0.0234212	0.0159169	0.0142818	1.00344	130462	107174	9.87493	8.3188	0.148817	-14.65196	-12890.01	-12904.67
4998630	0.0234212	0.0159423	0.0142818	1.00344	130462	107175	9.87298	8.15295	0.148817	-13.75688	-12889.82	-12903.57
4998631	0.0252129	0.0160313	0.0142818	1.00329	130462	107160	9.95266	8.15295	0.148817	-13.09139	-12891.78	-12904.87
4998632	0.0258628	0.0160313	0.0144781	1.00329	130462	106962	9.95266	8.15295	0.148634	-12.63447	-12896.91	-12909.55
4998633	0.0258628	0.0160313	0.0144781	1.00329	130462	106962	9.996	10.2351	0.148634	-13.99323	-12894.26	-12908.25
4998634	0.0258628	0.01603	0.0144781	1.00329	130462	106995	9.996	10.2351	0.148634	-13.81931	-12893.29	-12907.11
4998635	0.0258628	0.01603	0.0144781	1.00329	130339	106995	9.996	10.2351	0.148634	-15.23245	-12891.49	-12906.72
4998636	0.0232818	0.0158317	0.0144781	1.00329	130339	107117	9.996	10.2351	0.148634	-15.48782	-12887.29	-12902.77
4998637	0.0232818	0.0158317	0.0143964	1.00329	130459	107182	9.996	10.2351	0.148634	-14.91606	-12888.19	-12903.1
4998638	0.0232818	0.0158317	0.0143964	1.00329	130459	107182	9.996	8.98742	0.148634	-13.95349	-12888.56	-12902.51
4998639	0.0232818	0.0158885	0.0143964	1.00329	130459	107182	9.996	8.59067	0.148634	-13.30013	-12887.9	-12901.2
4998640	0.0234341	0.0158885	0.0143964	1.00329	130459	107182	9.996	10.7356	0.148634	-15.21357	-12888.14	-12903.35
4998641	0.0230386	0.0158885	0.0143833	1.00329	130449	107182	9.996	10.7356	0.14842	-15.22409	-12888.84	-12904.07
4998642	0.0230386	0.0158885	0.0143833	1.00329	130435	107182	9.996	10.8828	0.14842	-16.52546	-12888.57	-12905.1
4998643	0.0230386	0.0160146	0.0143833	1.00329	130435	107233	9.996	8.9532	0.14842	-14.76246	-12892.13	-12906.89
4998644	0.0230386	0.0159698	0.0143547	1.00329	130435	107062	9.996	8.91635	0.14842	-12.67929	-12887.76	-12900.44
4998645	0.0230386	0.0159698	0.0143547	1.00329	130464	107062	9.996	8.91635	0.148749	-12.48393	-12888.78	-12901.27
4998646	0.0230386	0.0159698	0.0143547	1.00329	130353	107062	9.996	8.91635	0.148749	-13.59132	-12890.56	-12904.15
4998647	0.0230386	0.0159698	0.0141553	1.00329	130353	107108	9.996	7.81034	0.148749	-13.2916	-12890.39	-12903.68
4998648	0.0230386	0.0161906	0.0141553	1.00322	130353	107108	9.81585	8.91323	0.148305	-13.88833	-12888	-12901.89
4998649	0.0230386	0.0161906	0.0141553	1.00322	130521	107134	9.89401	8.91323	0.148305	-14.41309	-12887.98	-12902.39
4998650	0.0230386	0.0161903	0.0141553	1.00322	130521	107157	9.89401	8.91323	0.148305	-14.40973	-12888.13	-12902.54
4998651	0.0230386	0.0161909	0.0141553	1.00322	130559	107064	9.80286	8.91323	0.147971	-14.91091	-12891.46	-12906.37
4998652	0.0230386	0.0162987	0.0141553	1.00329	130559	107064	9.82825	8.84125	0.148132	-14.12722	-12894.6	-12908.72
4998653	0.0230386	0.0163114	0.0141553	1.00329	130609	107064	9.79817	7.55327	0.147848	-13.2167	-12894.98	-12908.19
4998654	0.0230386	0.0163114	0.014073	1.00329	130609	107064	9.83239	7.55327	0.147848	-11.58462	-12893.68	-12905.27
4998655	0.0230386	0.0163114	0.0141061	1.00329	130609	107131	9.87113	7.55327	0.147848	-12.05091	-12891.3	-12903.35
4998656	0.0227085	0.0163114	0.0141061	1.00329	130609	107131	9.93792	8.1884	0.147848	-12.68275	-12890.28	-12902.96
4998657	0.0227085	0.0163114	0.0140641	1.00329	130434	107132	9.93792	8.07378	0.148445	-13.20685	-12892.41	-12905.62
4998658	0.0246751	0.016222	0.0140641	1.00327	130434	107132	9.85192	10.229	0.148967	-15.22477	-12894.5	-12909.73
4998659	0.0249111	0.016222	0.0140641	1.00327	130415	107077	9.85192	10.3983	0.148446	-15.03492	-12890.82	-12905.86
4998660	0.0249111	0.016222	0.0140641	1.00327	130415	107156	9.89248	8.93795	0.148446	-14.33757	-12889.07	-12903.41
4998661	0.0249111	0.016222	0.0140641	1.00327	130428	107156	9.84587	8.93795	0.148446	-14.15829	-12889.19	-12903.35
4998662	0.0249111	0.0162848	0.0140641	1.00327	130490	107048	9.88812	8.7072	0.148446	-12.68498	-12889.92	-12902.6
4998663	0.0249111	0.0162848	0.0140641	1.00327	130490	107048	9.88812	9.93845	0.148446	-13.98652	-12889.18	-12903.17
4998664	0.0249111	0.0163038	0.0140641	1.00327	130490	107175	9.88812	9.82638	0.148446	-15.31005	-12887.74	-12903.05
4998665	0.0255337	0.0163038	0.0140641	1.00327	130490	107175	9.90406	9.82638	0.148446	-14.67206	-12889.34	-12904.02
4998666	0.0255337	0.0163322	0.0140641	1.00327	130325	107175	9.90406	9.70501	0.148446	-16.80626	-12888.76	-12905.56
4998667	0.0255337	0.0163322	0.0140641	1.00327	130358	107140	9.90406	8.1702	0.148446	-14.70508	-12890.4	-12905.1
4998668	0.0255337	0.0163322	0.0140641	1.00327	130487	107140	9.7608	6.90464	0.147907	-13.12938	-12894.95	-12908.08
4998669	0.0255337	0.0163322	0.0140641	1.00327	130487	107154	9.74642	10.3096	0.147907	-14.03875	-12891.95	-12905.99
4998670	0.0255337	0.0163942	0.0140641	1.00327	130525	107154	9.95807	9.46602	0.147907	-13.36641	-12890.39	-12903.76
4998671	0.0255337	0.0163705	0.0140641	1.00327	130525	107135	9.95807	9.46602	0.147615	-13.15583	-12891.79	-12904.94
4998672	0.0255337	0.0163705	0.0140641	1.00327	130525	107113	9.95807	9.46602	0.148231	-12.94877	-12890.81	-12903.76
4998673	0.0240039	0.0163705	0.0140641	1.0031	130595	107113	9.98093	10.1035	0.148231	-13.80889	-12889.99	-12903.8
4998674	0.0240039	0.0163705	0.0140641	1.0031	130595	107113	9.98093	8.85094	0.147647	-13.00112	-12890.87	-12903.87
4998675	0.0240039	0.0163705	0.0140641	1.0031	130402	107220	9.92819	8.85094	0.148055	-14.03789	-12888.82	-12902.85
4998676	0.026115	0.0164735	0.0140641	1.0031	130402	107218	9.92819	8.85094	0.148055	-14.15007	-12893.29	-12907.44
4998677	0.0243385	0.0164581	0.0140641	1.0031	130402	107218	9.92819	8.85094	0.148055	-14.05371	-12891.51	-12905.57
4998678	0.0243385	0.0163928	0.0140641	1.0031	130402	107218	9.92819	8.85094	0.148055	-13.90457	-12888.6	-12902.51
4998679	0.0243385	0.0163488	0.0140641	1.0031	130402	107218	9.74273	8.85094	0.148055	-14.46016	-12890.73	-12905.19
4998680	0.0243385	0.0164365	0.0140641	1.0031	130568	107218	9.74273	8.85094	0.147942	-13.80954	-12892.52	-12906.33
4998681	0.0243385	0.0163811	0.0140641	1.0031	130568	107218	9.99064	8.85094	0.14791	-13.7812	-12888.38	-12902.17
4998682	0.0243385	0.0164718	0.0140641	1.0031	130568	107218	9.9642	8.85094	0.148819	-16.09786	-12890.94	-12907.03
4998683	0.0243385	0.0164718	0.0140776	1.0031	130568	107218	9.9642	8.85094	0.148819	-14.44277	-12891.92	-12906.36
4998684	0.025325	0.0164718	0.0140776	1.0031	130568	107068	9.9642	8.85094	0.148516	-12.75665	-12892.53	-12905.28
4998685	0.0254192	0.0165117	0.0140776	1.00317	130568	107069	9.9642	8.85094	0.148564	-14.11965	-12892.56	-12906.68
4998686	0.0254192	0.0165117	0.0140776	1.00317	130431	106999	9.73142	8.85094	0.148564	-13.3011	-12895.53	-12908.84
4998687	0.026746	0.016525	0.0140464	1.00317	130431	107043	9.90579	9.52988	0.14848	-13.64857	-12895.02	-12908.67
4998688	0.0254602	0.0164259	0.0140464	1.00317	130426	107043	9.90579	9.52988	0.147628	-13.57097	-12892.82	-12906.39
4998689	0.0254602	0.0164438	0.0140464	1.00317	130426	107043	9.90579	9.52988	0.147628	-13.84635	-12891.78	-12905.63
4998690	0.0241294	0.0164405	0.0140464	1.00317	130426	107043	9.94996	9.52988	0.147628	-13.60673	-12890.6	-12904.21
4998691	0.0241294	0.0164405	0.0139194	1.00315	130426	107043	9.94996	9.52988	0.147628	-13.63026	-12891.27	-12904.9
4998692	0.0234549	0.0163844	0.0140833	1.00315	130426	107043	9.94996	9.52988	0.14784	-14.1456	-12890.46	-12904.61
4998693	0.0234549	0.0164325	0.0140833	1.00315	130426	107043	9.94996	9.52988	0.14784	-13.85234	-12890.21	-12904.06
4998694	0.0243842	0.0164325	0.0140833	1.00315	130426	107043	9.94996	8.55793	0.14784	-13.14628	-12891.63	-12904.78
4998695	0.0243842	0.0164676	0.0140833	1.00315	130426	107043	9.96656	8.55793	0.147496	-13.39036	-12889.67	-12903.06
4998696	0.0243842	0.0164676	0.0140833	1.00315	130330	107043	9.96656	10.3429	0.147431	-15.41059	-12888.52	-12903.93
4998697	0.0243842	0.0163517	0.0140833	1.00315	130330	107230	9.94733	10.3429	0.147431	-17.34743	-12887.68	-12905.03
4998698	0.0243842	0.0161989	0.0140833	1.00315	130295	107168	9.94733	10.3429	0.148484	-16.56695	-12889.07	-12905.63
4998699	0.0213879	0.016112	0.0140833	1.00315	130295	107168	9.99776	10.3429	0.148484	-16.60307	-12887.89	-12904.49
4998700	0.0213879	0.0160502	0.0140833	1.00315	130295	107168	9.9548	10.3429	0.148484	-16.99372	-12889.04	-12906.03
4998701	0.0213879	0.0160502	0.0140833	1.00315	130305	107143	9.9548	10.3429	0.148484	-15.92075	-12890.47	-12906.39
4998702	0.0213879	0.0161301	0.0142659	1.00315	130304	107143	9.87268	11.7584	0.147926	-17.26347	-12889.98	-12907.24
4998703	0.0218673	0.0161301	0.0142659	1.00315	130286	107143	9.97974	11.7584	0.147926	-17.73512	-12887.45	-12905.19
4998704	0.0218673	0.0161101	0.0142659	1.00315	130286	107058	9.97974	9.81789	0.147934	-15.32974	-12889.19	-12904.52
4998705	0.0218673	0.0161649	0.0142659	1.00315	130490	107058	9.84855	10.0693	0.147934	-12.8423	-12892.75	-12905.59
4998706	0.0218673	0.0162189	0.0142788	1.00315	130490	107058	9.84855	7.23164	0.147934	-10.7846	-12895.79	-12906.57
4998707	0.0218673	0.0162291	0.0142788	1.00315	130490	107058	9.802	7.23164	0.147934	-11.38582	-12897.19	-12908.58
4998708	0.0220635	0.0162291	0.0142788	1.00315	130490	107058	9.70055	7.23164	0.147934	-11.03506	-12895.43	-12906.46
4998709	0.0220635	0.0162291	0.0142788	1.00315	130453	107058	9.72104	8.41145	0.147934	-11.36992	-12893.06	-12904.43
4998710	0.0219121	0.0161849	0.0142788	1.00315	130352	106988	9.72104	8.67495	0.147934	-12.80069	-12892.79	-12905.59
4998711	0.0215745	0.0161849	0.0142788	1.00315	130352	106988	9.81342	8.67495	0.148291	-12.86893	-12893.99	-12906.86
4998712	0.0244721	0.0161849	0.0143315	1.00315	130352	107130	9.86412	8.67495	0.148291	-13.45148	-12889.6	-12903.06
4998713	0.0244721	0.0162128	0.0143315	1.00315	130373	107130	9.86412	8.67495	0.147575	-13.13051	-12889.04	-12902.17
4998714	0.0244721	0.0163873	0.0143315	1.00298	130382	107130	9.86412	8.67495	0.147358	-12.51159	-12889.23	-12901.74
4998715	0.0244721	0.0164072	0.0143315	1.00298	130370	107155	9.86412	9.06307	0.147358	-14.03349	-12889.25	-12903.28
4998716	0.0238509	0.0163535	0.0143315	1.00298	130346	107155	9.85039	9.53984	0.147581	-14.02009	-12889.54	-12903.56
4998717	0.0238509	0.0163535	0.0141833	1.00298	130258	107155	9.89095	9.53984	0.147779	-15.72799	-12888.11	-12903.83
4998718	0.0238509	0.0163535	0.0141833	1.00298	130258	107170	9.89095	9.53984	0.147818	-17.12113	-12889.34	-12906.46
4998719	0.0238509	0.0163095	0.0141833	1.00298	130258	107272	9.7429	9.48125	0.147818	-18.61109	-12889.13	-12907.74
4998720	0.0238509	0.016358	0.0141833	1.00298	130364	107272	9.7429	8.39274	0.147314	-15.43868	-12891.56	-12907
4998721	0.0238509	0.016358	0.0143284	1.00298	130364	107272	9.7429	8.1234	0.147314	-15.79221	-12891.75	-12907.54
4998722	0.0240859	0.016358	0.0142097	1.00309	130422	107154	9.95916	8.1234	0.147314	-13.24918	-12888.98	-12902.23
4998723	0.0240859	0.0163927	0.0142097	1.00309	130438	107154	9.95916	7.48573	0.147314	-12.15468	-12892.09	-12904.24
4998724	0.0240859	0.0165548	0.0142097	1.00309	130438	107212	9.95916	7.48573	0.147314	-12.97268	-12897.2	-12910.18
4998725	0.0240859	0.0165548	0.0142097	1.00309	130606	107212	9.77128	7.48573	0.147314	-12.94374	-12896.31	-12909.26
4998726	0.0240859	0.0165548	0.0142097	1.00299	130606	107212	9.90709	7.48573	0.147791	-13.86253	-12892.02	-12905.88
4998727	0.0240859	0.0165548	0.0142097	1.00299	130606	107212	9.90709	7.48573	0.147683	-12.66437	-12891.66	-12904.32
4998728	0.0253594	0.0165139	0.0142097	1.00299	130631	107212	9.90709	7.48573	0.14829	-13.04244	-12893.58	-12906.63
4998729	0.0253594	0.0164955	0.0142097	1.00299	130631	107074	9.90709	10.3657	0.147504	-13.99329	-12894.18	-12908.17
4998730	0.0229211	0.0165343	0.0142097	1.00299	130680	107074	9.94954	10.7204	0.147279	-15.02795	-12892.38	-12907.41
4998731	0.0228678	0.0165343	0.0142097	1.00299	130680	106951	9.94954	10.7204	0.147637	-15.19823	-12894.7	-12909.9
4998732	0.0228678	0.0165343	0.0142097	1.00299	130620	106919	9.99198	9.36308	0.147637	-13.59366	-12894.23	-12907.83
4998733	0.0228678	0.0165343	0.014218	1.00299	130407	106887	9.99198	9.36308	0.147637	-15.06751	-12891.35	-12906.41
4998734	0.0228678	0.0164871	0.014331	1.00299	130565	106855	9.9376	9.36308	0.147637	-13.70352	-12892.53	-12906.23
4998735	0.0228678	0.0164858	0.014331	1.00299	130565	106855	9.9376	8.59294	0.147734	-12.95145	-12892.74	-12905.69
4998736	0.0228678	0.0164858	0.014331	1.00299	130565	106855	9.9376	8.33511	0.147734	-12.67462	-12892.75	-12905.42
4998737	0.0228678	0.0164858	0.014331	1.00299	130462	106855	9.9376	8.68849	0.147734	-13.17962	-12891.87	-12905.05
4998738	0.0228678	0.0164858	0.014347	1.00299	130462	106855	9.9376	7.22787	0.147614	-11.63928	-12895.88	-12907.52
4998739	0.0228678	0.016543	0.0140455	1.00332	130487	106855	9.9376	7.22787	0.146938	-12.54118	-12898.16	-12910.7
4998740	0.0228678	0.016505	0.0140455	1.00332	130596	106855	9.98719	8.82687	0.146938	-14.50887	-12896.82	-12911.33
4998741	0.0228678	0.0165827	0.0140174	1.00332	130596	106880	9.98719	11.3163	0.147363	-16.43532	-12892.48	-12908.92
4998742	0.0228678	0.0165827	0.013951	1.00332	130770	106965	9.98719	11.3163	0.147363	-18.40421	-12892.77	-12911.17
4998743	0.0228678	0.0165827	0.013951	1.00332	130782	107065	9.98719	11.2342	0.147363	-18.31768	-12894.46	-12912.78
4998744	0.0228678	0.0165827	0.013951	1.00332	130609	107071	9.98719	7.14987	0.147363	-12.82242	-12897.55	-12910.37
4998745	0.0228678	0.0165827	0.013951	1.00332	130452	107071	9.98719	8.45772	0.14656	-12.45801	-12898.48	-12910.93
4998746	0.0228678	0.0165827	0.013951	1.00332	130452	107002	9.98719	8.45772	0.146507	-12.40106	-12898.02	-12910.42
4998747	0.0228678	0.0166271	0.013951	1.00317	130453	107002	9.98719	8.84012	0.146507	-12.56213	-12898.44	-12911.01
4998748	0.0228678	0.0166271	0.013951	1.00317	130453	107002	9.98719	8.84012	0.146507	-12.47993	-12898.09	-12910.57
4998749	0.0228678	0.0166271	0.013951	1.00317	130453	107002	9.99859	8.84012	0.146507	-13.53166	-12898.46	-12911.99
4998750	0.0245339	0.0167856	0.0138296	1.00317	130455	107016	9.99859	8.84012	0.148269	-13.21675	-12896.28	-12909.49
4998751	0.0245339	0.0167856	0.0138296	1.00283	130455	107016	9.99859	8.84012	0.148269	-12.62589	-12894.96	-12907.59
4998752	0.0239791	0.0167658	0.0138296	1.00283	130455	107016	9.99859	8.84012	0.148269	-12.22584	-12892.42	-12904.65
4998753	0.0239791	0.0167658	0.0138296	1.00283	130455	107221	9.99859	8.78483	0.14777	-13.84252	-12891.3	-12905.14
4998754	0.0239791	0.0166919	0.0138296	1.00283	130455	107221	9.9536	9.983	0.14777	-14.13302	-12891.61	-12905.75
4998755	0.0239791	0.0168222	0.0138537	1.00259	130455	107180	9.9536	9.39425	0.14777	-14.85311	-12893.09	-12907.94
4998756	0.0239791	0.0168454	0.0138537	1.00259	130331	107180	9.92076	9.39425	0.14777	-13.47438	-12892.75	-12906.22
4998757	0.0239791	0.0168454	0.0138537	1.00259	130331	107238	9.92076	8.59051	0.147229	-13.84544	-12893.39	-12907.23
4998758	0.0239791	0.0168454	0.0138011	1.00259	130422	107238	9.92076	9.36341	0.14843	-13.66516	-12896.21	-12909.88
4998759	0.0239791	0.0168454	0.0138011	1.00259	130422	107238	9.98357	9.36341	0.147225	-13.6301	-12893.99	-12907.62
4998760	0.0239791	0.0168932	0.0138072	1.00259	130422	107238	9.98357	8.3986	0.147246	-13.20981	-12896.6	-12909.81
4998761	0.0239791	0.0168932	0.0138072	1.00259	130422	107238	9.88085	11.1085	0.147246	-16.76919	-12896.43	-12913.19
4998762	0.0239791	0.0168932	0.0138072	1.00259	130422	107238	9.88085	10.3274	0.147246	-15.91755	-12897.43	-12913.35
4998763	0.0242486	0.0168932	0.0136911	1.00259	130422	107272	9.88085	8.72885	0.148569	-13.39563	-12897.17	-12910.56
4998764	0.0242486	0.0168932	0.0136911	1.00259	130422	107272	9.87667	9.01868	0.148569	-13.50174	-12897.51	-12911.01
4998765	0.0242486	0.0167994	0.0136911	1.00259	130419	107278	9.77485	9.01868	0.148569	-14.6835	-12899.5	-12914.18
4998766	0.0242486	0.0167994	0.0138008	1.00259	130286	107124	9.77485	9.01868	0.148569	-15.54061	-12898.2	-12913.74
4998767	0.0242486	0.0167595	0.0138725	1.00261	130286	107080	9.77485	9.01868	0.148569	-13.04751	-12897.1	-12910.15
4998768	0.0242486	0.0167595	0.0139222	1.00261	130286	107080	9.87981	7.80996	0.148569	-13.3945	-12895.64	-12909.04
4998769	0.0242486	0.0167595	0.0139222	1.00261	130421	107080	9.87981	7.80996	0.148898	-10.70011	-12899.43	-12910.13
4998770	0.0242486	0.0166969	0.0139222	1.00261	130283	107166	9.87981	7.73293	0.148898	-13.68281	-12898.47	-12912.15
4998771	0.0242486	0.0166749	0.0139222	1.00261	130450	107166	9.75916	10.0061	0.14886	-13.62679	-12899	-12912.63
4998772	0.0242486	0.0166468	0.0137325	1.00261	130450	107375	9.75916	10.0061	0.14886	-17.79287	-12894.33	-12912.13
4998773	0.0223269	0.016685	0.0137325	1.00261	130450	107260	9.75916	11.6548	0.14886	-16.10708	-12896.46	-12912.57
4998774	0.0223269	0.016685	0.0137325	1.00261	130401	107260	9.75916	11.6548	0.148112	-16.39363	-12894.24	-12910.63
4998775	0.0223269	0.016685	0.0137325	1.0027	130401	107260	9.72528	11.6548	0.148112	-16.57898	-12896.61	-12913.19
4998776	0.0223269	0.0166209	0.0137325	1.0027	130401	107260	9.72528	10.325	0.147871	-15.28522	-12901.71	-12916.99
4998777	0.0223269	0.0166209	0.0137325	1.0027	130452	107260	9.78267	10.325	0.148679	-15.05474	-12898.79	-12913.84
4998778	0.0223269	0.0166209	0.0137325	1.0027	130423	107085	9.78487	7.68476	0.148679	-11.1437	-12900.64	-12911.78
4998779	0.0223269	0.0166209	0.0137305	1.0027	130230	107156	9.72055	7.68476	0.148679	-15.21415	-12895.58	-12910.79
4998780	0.0221594	0.0166216	0.0137304	1.0027	130230	107188	9.72055	10.5325	0.148679	-17.86129	-12893.49	-12911.35
4998781	0.0221594	0.0166216	0.0137304	1.0027	130426	107181	9.84429	10.5325	0.148679	-13.99141	-12895.92	-12909.91
4998782	0.0221594	0.0166216	0.0137304	1.0027	130505	107181	9.92591	8.77671	0.148679	-12.13631	-12897.44	-12909.57
4998783	0.0221594	0.0167462	0.0137454	1.0027	130505	107181	9.95646	8.83582	0.148679	-11.54208	-12896.09	-12907.63
4998784	0.0221594	0.0167462	0.0136723	1.0027	130505	107264	9.95646	8.83582	0.148679	-13.38	-12893.5	-12906.88
4998785	0.0237076	0.0167462	0.0136723	1.0027	130505	107264	9.95646	8.83582	0.149193	-13.23194	-12893.49	-12906.72
4998786	0.0237076	0.0167462	0.0136723	1.0027	130505	107264	9.95646	8.83582	0.147832	-13.54972	-12891.86	-12905.41
4998787	0.0237076	0.0167462	0.0136723	1.0027	130586	107338	9.98219	8.59663	0.147832	-15.82602	-12895.9	-12911.73
4998788	0.0216049	0.0166424	0.0137656	1.0027	130482	107197	9.98219	8.19502	0.147832	-13.06534	-12899.51	-12912.57
4998789	0.0216049	0.0166424	0.0137656	1.00305	130639	107126	9.98219	9.00537	0.147832	-14.17569	-12898.04	-12912.21
